TotalCount,Hosp_ID,Hosp_Name,Special_Type,Special_Name,Regist_Fee,EM_Regist_Fee,Fee_Remark,Address,Tel_Area,Tel_Num,Stars,Comments
3425,5901203295,專品政大藥局,5,藥局,\N,\N,\N,臺北市文山區指南路2段8號,2,22343010,5,723
3426,5901200141,景美藥局,5,藥局,\N,\N,\N,臺北市文山區景文街125號,2,29335741,3.1,16
3427,5901202841,欣安景美藥局,5,藥局,\N,\N,\N,臺北市文山區景文街77號,2,29316008,4.5,187
3428,5901202154,安誠藥局,5,藥局,\N,\N,\N,臺北市文山區景華街124－1號,2,29308542,3.5,15
3429,5901201746,仙瑩藥局,5,藥局,\N,\N,\N,臺北市文山區景華街166號,2,89321817,4.8,4
3430,5901203071,景華盛康藥局,5,藥局,\N,\N,\N,臺北市文山區景華街69號,2,29310188,3.3,14
3431,5901203384,光點文山景華藥局,5,藥局,\N,\N,\N,臺北市文山區景興路109號1樓,2,29335881,4.9,53
3432,5901203179,健安藥局,5,藥局,\N,\N,\N,臺北市文山區景興路165號,2,29323757,4.4,17
3433,5901201675,博揚藥局,5,藥局,\N,\N,\N,臺北市文山區景興路181號,2,89321707,2.7,26
3434,5901200114,健群藥局,5,藥局,\N,\N,\N,臺北市文山區景興路41號,2,29328898,5,5
3435,5901200123,瑞安藥局,5,藥局,\N,\N,\N,臺北市文山區溪口街69－1號1樓,2,29312888,5,2
3436,5901202958,杏一萬安藥局,5,藥局,\N,\N,營業時間0900-2200,臺北市文山區萬安街15號,2,22302126,4.2,9
3437,5901203124,福興藥局,5,藥局,\N,\N,領口罩時間:周一到周六，下午2點開放購買防疫口罩,臺北市文山區福興路56號,2,89313868,4.8,19
3438,5901200490,永明大藥局,5,藥局,\N,\N,\N,臺北市文山區興隆路1段297號1樓,2,29314428,4.1,8
3439,5901202976,健康家藥局,5,藥局,\N,\N,營業時間請電洽,臺北市文山區興隆路2段133號,2,29330858,4.8,64
3440,5901201540,逸仙藥師藥局,5,藥局,\N,\N,\N,臺北市文山區興隆路2段218－1號1樓,2,29312597,4,46
3441,5901203160,路加健康藥局,5,藥局,\N,\N,\N,臺北市文山區興隆路2段220巷39號,2,29302336,4.3,6
3442,5901201755,銘依藥局,5,藥局,\N,\N,\N,臺北市文山區興隆路2段301巷4－1號,2,29308538,2,11
3443,5901202047,華君藥局,5,藥局,\N,\N,"每天12:00販售口罩,不發號碼牌",臺北市文山區興隆路2段60號,2,29319510,4,22
3444,5901201826,舒博威藥局,5,藥局,\N,\N,早上8:30開始販售口罩,臺北市文山區興隆路2段95巷3號,2,29306805,\N,0
3445,5901203026,健康人生藥局,5,藥局,\N,\N,\N,臺北市文山區興隆路3段106號,2,29347813,4.1,37
3446,5901203213,綠杏萬芳藥局,5,藥局,\N,\N,口罩販售時間週一至週六08:30~13:00止,臺北市文山區興隆路3段111號,2,29349516,3.1,8
3447,5901203062,大樹文山藥局,5,藥局,\N,\N,\N,臺北市文山區興隆路3段13號（1、2、3樓）,2,29342226,4.3,40
3448,5901203204,躍獅新芳藥局,5,藥局,\N,\N,\N,臺北市文山區興隆路3段16號（實際營業地址：1樓）,2,29308172,3.5,16
3449,5901203419,康宜庭興隆藥局,5,藥局,\N,\N,\N,臺北市文山區興隆路3段200號1樓,2,22304866,3.6,30
3450,5901202645,永源大藥局,5,藥局,\N,\N,\N,臺北市文山區興隆路3段302號,2,22396166,4.9,28
3451,5901201951,慶豐好藥局,5,藥局,\N,\N,\N,臺北市文山區興隆路4段135號1樓,2,29384775,2.3,3
3452,5901201568,康宜庭生活藥局,5,藥局,\N,\N,\N,臺北市文山區興隆路4段64號,2,29385363,4,24
3453,5901202654,康宜庭萬隆藥局,5,藥局,\N,\N,\N,臺北市文山區羅斯福路5段202號,2,29348662,4,24
3454,5901202949,萬隆大藥局,5,藥局,\N,\N,\N,臺北市文山區羅斯福路5段218巷15號,2,29334580,4,70
3455,5901202396,宇康藥局,5,藥局,\N,\N,\N,臺北市文山區羅斯福路5段218巷7號,2,29307066,4.1,11
3456,5901203188,逸全生活藥局,5,藥局,\N,\N,\N,臺北市文山區羅斯福路5段222號,2,29326185,4.8,77
3457,5901202627,杏隆藥局,5,藥局,\N,\N,\N,臺北市文山區羅斯福路5段261號,2,29313151,4.6,39
3458,5901203375,大樹景美藥局,5,藥局,\N,\N,\N,臺北市文山區羅斯福路6段234之1號,2,29322951,4.1,100
3459,5901201871,佳醫景美藥局,5,藥局,\N,\N,\N,臺北市文山區羅斯福路6段290號,2,86636659,3.7,27
3460,5901203393,躍獅景新藥局,5,藥局,\N,\N,\N,臺北市文山區羅斯福路6段30號1樓,2,29356221,3.6,56
3461,5901203357,圓鼎藥局,5,藥局,\N,\N,\N,臺北市文山區羅斯福路6段407號2樓之1,2,29332010,4.2,178
3462,5901163465,振生大藥局,5,藥局,\N,\N,\N,臺北市北投區中央北路3段61號,2,28977292,3.6,20
3463,5901160286,昌源藥局,5,藥局,\N,\N,\N,臺北市北投區中央北路4段485號,2,28928695,4.6,12
3464,5901163214,鴻恩藥局,5,藥局,\N,\N,\N,臺北市北投區中央南路1段129號,2,28926410,4,3
3465,5901162520,妮妮藥局,5,藥局,\N,\N,\N,臺北市北投區中央南路1段187號,2,28948067,5,1
3466,5901162182,祐民藥局,5,藥局,\N,\N,\N,臺北市北投區中央南路1段209號1樓,2,28975339,4.9,7
3467,5901163545,天康大藥局,5,藥局,\N,\N,\N,臺北市北投區中央南路1段57號,2,28914265,4.5,15
3468,5901162173,小明藥局,5,藥局,\N,\N,\N,臺北市北投區中央南路1段69號2樓,2,28928950,5,3
3469,5901163376,北投春天藥局,5,藥局,\N,\N,\N,臺北市北投區中央南路1段76號,2,28916668,4.3,52
3470,5901162066,嘉禾大藥局,5,藥局,\N,\N,\N,臺北市北投區中和街264號,2,28984758,3.7,10
3471,5901161890,良興藥局,5,藥局,\N,\N,\N,臺北市北投區中和街286號,2,28933360,4.5,6
3472,5901161934,康揚藥局,5,藥局,\N,\N,\N,臺北市北投區中和街322號,2,28946520,3.6,16
3473,5901162306,上頤藥局,5,藥局,\N,\N,\N,臺北市北投區中和街327號1樓,2,28981230,3.7,7
3474,5901163572,永欣中西藥局,5,藥局,\N,\N,\N,臺北市北投區中和街501號,2,28910307,3.6,13
3475,5901160428,九福藥局,5,藥局,\N,\N,\N,臺北市北投區公館路236號,2,28953009,4.8,4
3476,5901163527,理得藥局,5,藥局,\N,\N,\N,臺北市北投區石牌路1段150號,2,28289680,5,5
3477,5901160053,天蓮藥局,5,藥局,\N,\N,\N,臺北市北投區石牌路1段166巷115號,2,28211824,\N,0
3478,5901161961,聯合藥局,5,藥局,\N,\N,\N,臺北市北投區石牌路1段23號,2,28270306,4.2,389
3479,5901160044,石牌藥局,5,藥局,\N,\N,\N,臺北市北投區石牌路1段49號,2,28214986,4.5,25
3480,5901163312,秝安藥局,5,藥局,\N,\N,\N,臺北市北投區石牌路1段69－1號（實際使用：1樓）,2,28215399,4.8,4
3481,5901163536,天富大藥局,5,藥局,\N,\N,\N,臺北市北投區石牌路2段171號（實際使用：1樓）,2,28225812,\N,0
3482,5901163152,石牌健康人生藥局,5,藥局,\N,\N,防疫口罩大人.小孩代售時間:星期一~星期六(下午2點~4點),臺北市北投區石牌路2段187號,2,28225169,3.6,9
3483,5901162833,維康藥局,5,藥局,\N,\N,\N,臺北市北投區石牌路2段191．193號,2,28206343,2.9,8
3484,5901160197,川秀藥局,5,藥局,\N,\N,\N,臺北市北投區石牌路2段99巷9號1樓,2,28270702,3.8,40
3485,5901163241,昱仁藥局,5,藥局,\N,\N,\N,臺北市北投區光明路102號2樓,2,28979050,2,3
3486,5901160320,益元藥局,5,藥局,\N,\N,\N,臺北市北投區光明路106號,2,28912675,3.3,6
3487,5901161998,玉山藥局,5,藥局,150,\N,口罩販售星期一至星期六9:00-12:00止,臺北市北投區光明路145號,2,28956236,4.3,6
3488,5901160277,建民藥局,5,藥局,\N,\N,\N,臺北市北投區光明路161號,2,28912339,3.7,15
3489,5901163492,全家藥粧藥局,5,藥局,\N,\N,\N,臺北市北投區光明路166－2號,2,28988685,3.1,12
3490,5901162806,大家藥局,5,藥局,\N,\N,\N,臺北市北投區光明路182號,2,28959000,3.8,17
3491,5901163518,生活藥局,5,藥局,\N,\N,\N,臺北市北投區光明路213號,2,28933312,4.8,77
3492,5901163581,陳藥師藥局,5,藥局,\N,\N,\N,臺北市北投區光明路2巷13－2號（實際使用：1樓）,2,28921971,4.6,10
3493,5901163563,躍獅光明藥局,5,藥局,\N,\N,\N,臺北市北投區光明路51號、53號（實際使用：1樓）,2,28915993,4.2,17
3494,5901163509,吉利春天生活藥局,5,藥局,\N,\N,\N,臺北市北投區吉利街120號,2,28253256,4.5,168
3495,5901163438,漢藥局,5,藥局,\N,\N,\N,臺北市北投區吉利街146號,2,28236598,5,17
3496,5901160062,丸三大藥局,5,藥局,\N,\N,\N,臺北市北投區自強街105號,2,28230637,4.4,14
3497,5901162477,長宜藥局,5,藥局,\N,\N,\N,臺北市北投區自強街112號,2,28216605,4.8,56
3498,5901162459,國泰藥師藥局,5,藥局,\N,\N,\N,臺北市北投區自強街139－1號,2,28223995,4.2,5
3499,5901163474,怡人藥局,5,藥局,\N,\N,\N,臺北市北投區自強街168號,2,28211598,3.6,10
3500,5901162780,康賢藥局,5,藥局,\N,\N,\N,臺北市北投區西安街1段359號,2,28219295,3.8,11
3501,5901163616,江南育仁大藥局,5,藥局,\N,\N,\N,臺北市北投區育仁路55號1樓,2,28981850,4.6,18
3502,5901163269,佳祈健保藥局,5,藥局,\N,\N,\N,臺北市北投區明德路144號,2,28232535,4.4,28
3503,5901160099,進春藥局,5,藥局,1,1,無休,臺北市北投區明德路151號,2,28216938,3.7,7
3504,5901163554,良哲藥局,5,藥局,\N,\N,\N,臺北市北投區明德路157－4號（實際使用：1樓）,2,28285516,4.8,37
3505,5901160802,美康藥局,5,藥局,\N,\N,\N,臺北市北投區明德路90號1樓,2,28281176,4,22
3506,5901163107,小豬藥局,5,藥局,\N,\N,\N,臺北市北投區東陽街403號1樓,2,28217099,4.2,10
3507,5901160562,名山藥局,5,藥局,\N,\N,\N,臺北市北投區東陽街475號1樓,2,28226101,5,4
3508,5901160222,新祥藥局,5,藥局,\N,\N,\N,臺北市北投區知行路208號－1,2,28582551,4.3,16
3509,5901163250,關渡松藥局,5,藥局,\N,\N,\N,臺北市北投區知行路247號,2,28584824,4.6,10
3510,5901160400,世全藥局,5,藥局,\N,\N,\N,臺北市北投區知行路273號,2,28585378,4.8,10
3511,5901163330,萬信藥局,5,藥局,\N,\N,\N,臺北市北投區知行路305號（實際使用1樓）,2,28583083,4.3,14
3512,5901163394,致遠春天藥局,5,藥局,\N,\N,\N,臺北市北投區致遠一路1段132號1、2樓,2,28253258,4.6,107
3513,5901163634,心樂藥局,5,藥局,\N,\N,\N,臺北市北投區致遠一路2段105號1樓,2,28210261,3.6,48
3514,5901163643,致遠盛康藥局,5,藥局,\N,\N,\N,臺北市北投區致遠二路141號1樓,2,28263580,4.3,34
3515,5901160259,啟春藥局,5,藥局,\N,\N,\N,臺北市北投區崇仁路1段102號1樓,2,28918244,5,4
3516,5901162879,杏嘉藥局,5,藥局,\N,\N,\N,臺北市北投區清江路68號,2,28942585,4.5,85
3517,5901160704,明華藥局,5,藥局,\N,\N,\N,臺北市北投區清江路8號（實際使用：1樓）,2,28971056,4.9,8
3518,5901163410,尊賢藥局,5,藥局,\N,\N,\N,臺北市北投區尊賢街212號,2,28270505,4.5,15
3519,5901162119,祐鄰藥局,5,藥局,\N,\N,\N,臺北市北投區尊賢街250號,2,28281232,3.4,14
3520,5901160544,黎明藥局,5,藥局,\N,\N,\N,臺北市北投區尊賢街253－1號,2,28223795,4.4,17
3521,5901160142,德昇藥局,5,藥局,\N,\N,\N,臺北市北投區裕民二路20號,2,28217565,2.5,2
3522,5901162002,實踐藥局,5,藥局,\N,\N,\N,臺北市北投區實踐街13號,2,28276616,4,3
3523,5901163296,天禧大藥局,5,藥局,\N,\N,\N,臺北市北投區實踐街35號,2,28213558,3.7,11
3524,5901160517,弘安藥局,5,藥局,\N,\N,\N,臺北市北投區懷德街33號1樓,2,28206390,3.6,14
3525,5901012650,銘德藥局,5,藥局,\N,\N,"口罩販售於早上十點過後,為避免群聚保持社交距離依次一位進入藥局,星期日另行公告",臺北市松山區八德路2段366巷28號,2,27511833,3.8,8
3526,5901013442,松山八德藥局,5,藥局,\N,\N,\N,臺北市松山區八德路2段400號,2,27782773,3,46
3527,5901010165,傑安藥局,5,藥局,\N,\N,\N,臺北市松山區八德路2段437巷7弄8號1樓,2,27524155,5,6
3528,5901010058,安郁藥局,5,藥局,\N,\N,\N,臺北市松山區八德路3段12巷51弄16號1樓,2,25774551,4,9
3529,5901013595,巧心藥局,5,藥局,\N,\N,\N,臺北市松山區八德路3段12巷57弄39之3號1樓,2,25703728,5,6
3530,5901013246,芝欣藥局,5,藥局,\N,\N,春節期間看診時段請電洽,臺北市松山區八德路3段148號,2,25706677,4.4,31
3531,5901012632,晨安藥局,5,藥局,\N,\N,\N,臺北市松山區八德路3段155巷20弄2號,2,25798460,4.4,32
3532,5901013004,德安藥局,5,藥局,\N,\N,\N,臺北市松山區八德路3段195號2樓,2,25782670,5,1
3533,5901013148,唯康藥局,5,藥局,\N,\N,2/17 開始晚上7:30 發放 禮拜一到禮拜五,臺北市松山區八德路3段211號,2,25775000,2.9,8
3534,5901013657,順儷中崙藥局,5,藥局,\N,\N,\N,臺北市松山區八德路3段74巷48號1樓,2,25796900,\N,0
3535,5901013362,啄木鳥藥局,5,藥局,\N,\N,\N,臺北市松山區八德路4段209號、211號（1、2層）,2,27422413,5,1
3536,5901013371,玖田藥局,5,藥局,\N,\N,\N,臺北市松山區八德路4段655號,2,27666578,4.9,9
3537,5901012598,婕登藥局,5,藥局,\N,\N,\N,臺北市松山區八德路4段699號,2,27482893,4.5,18
3538,5901012767,晨新藥局,5,藥局,\N,\N,\N,臺北市松山區八德路4段91巷1－1號,2,27422951,4.3,29
3539,5901012383,德川中西藥局,5,藥局,\N,\N,營業時間請電洽,臺北市松山區八德路4段96號,2,27683399,3,13
3540,5901012712,立康大藥局,5,藥局,\N,\N,平日9:30-22:00~週六10:00-21:30~周日12:00-21:30,臺北市松山區八德路四段2－1號,2,27471749,4.4,36
3541,5901012749,躍獅松和藥局,5,藥局,\N,\N,\N,臺北市松山區八德路四段666－1號,2,27492569,4.3,26
3542,5901013326,富景藥局,5,藥局,\N,\N,\N,臺北市松山區三民路145號,2,27455666,4.1,26
3543,5901013380,澄馨藥局,5,藥局,\N,\N,\N,臺北市松山區三民路37號,2,27420159,4.8,347
3544,5901011699,建東大藥局,5,藥局,\N,\N,AM10:00~PM20:30,臺北市松山區三民路97號1樓,2,27676237,3.4,13
3545,5901013666,晨心藥局,5,藥局,\N,\N,\N,臺北市松山區民生東路3段101號1樓,2,27128386,5,25
3546,5901010174,仁弘藥局,5,藥局,\N,\N,春節連續假期期間2/15晚上~2/19未營業,臺北市松山區民生東路3段113巷25弄6號1樓,2,27136764,2.6,22
3547,5901012516,惠登藥局,5,藥局,\N,\N,\N,臺北市松山區民生東路3段130巷34號,2,25472432,4.2,13
3548,5901013513,立赫民生藥局,5,藥局,\N,\N,週一至六14:00~18:00販售實名制口罩,臺北市松山區民生東路4段72號,2,27139200,4.8,54
3549,5901013620,躍獅敦北藥局,5,藥局,\N,\N,\N,臺北市松山區民生東路4段80巷5號1樓,2,27155691,3.8,18
3550,5901013639,大樹松山藥局,5,藥局,\N,\N,\N,臺北市松山區民生東路5段107號1樓,2,27562226,3.8,43
3551,5901013488,欣生藥局,5,藥局,\N,\N,\N,臺北市松山區民生東路5段138巷1號,2,27567611,2.5,2
3552,5901010192,益華藥局,5,藥局,\N,\N,\N,臺北市松山區民生東路5段138巷6號,2,27624898,2.2,13
3553,5901011733,和諧藥局,5,藥局,\N,\N,\N,臺北市松山區民生東路5段148號2樓,2,27568580,5,1
3554,5901013675,家育藥局,5,藥局,\N,\N,\N,臺北市松山區民生東路5段216號1樓,2,27678639,4.4,48
3555,5901013344,健康活力藥師藥局,5,藥局,\N,\N,\N,臺北市松山區民生東路5段219號,2,27455556,4.3,30
3556,5901010389,李得安藥局,5,藥局,\N,\N,\N,臺北市松山區民生東路5段36巷8弄11號1樓,2,87871655,4,2
3557,5901012409,家音藥局,5,藥局,\N,\N,營業時間08:30~22:30,臺北市松山區民生東路5段73號,2,37652080,4,20
3558,5901011662,上允藥局,5,藥局,\N,\N,\N,臺北市松山區民生東路5段78號,2,27696905,3.8,4
3559,5901010496,瑞昌大藥局,5,藥局,\N,\N,\N,臺北市松山區民權東路3段103巷10號,2,27151881,4.7,29
3560,5901010290,健全藥局,5,藥局,\N,\N,\N,臺北市松山區民權東路3段103巷20號,2,27128293,3.6,16
3561,5901013648,慶昌藥局,5,藥局,\N,\N,\N,臺北市松山區延吉街29號1樓,2,25770820,4.2,37
3562,5901013433,杏一延吉藥局,5,藥局,\N,\N,\N,臺北市松山區延吉街32號,2,25798450,2.5,20
3563,5901012561,松田藥局,5,藥局,\N,\N,\N,臺北市松山區延吉街9－6號,2,25798005,4.5,12
3564,5901013460,光點延新藥局,5,藥局,\N,\N,"口罩每日 早上9點 開始販售 , 售完為止",臺北市松山區延壽街101號,2,27667795,4.5,64
3565,5901011760,延壽藥局,5,藥局,\N,\N,\N,臺北市松山區延壽街327號,2,27685159,4,1
3566,5901012963,綠之家藥局,5,藥局,\N,\N,\N,臺北市松山區延壽街428號,2,25289595,4.6,5
3567,5901012507,康麗藥局,5,藥局,\N,\N,\N,臺北市松山區南京東路3段303巷20號,2,27174117,4.2,33
3568,5901010076,榮星藥局,5,藥局,\N,\N,星期日休息不發放口罩,臺北市松山區南京東路4段133巷5弄1號,2,27124696,4,23
3569,5901010085,安世藥局,5,藥局,\N,\N,\N,臺北市松山區南京東路4段133巷5弄9號,2,27133405,4.7,14
3570,5901013200,專品南京藥局,5,藥局,\N,\N,\N,臺北市松山區南京東路4段73號,2,25147685,5,1684
3571,5901010576,合生藥局,5,藥局,\N,\N,\N,臺北市松山區南京東路5段123巷45號1樓,2,27602932,4.1,18
3572,5901013095,康采藥局,5,藥局,\N,\N,\N,臺北市松山區南京東路5段291巷17－2號,2,27670271,4.1,15
3573,5901013531,佑全松山南京東藥局,5,藥局,\N,\N,\N,臺北市松山區南京東路5段291巷7號,2,27687807,3.2,19
3574,5901013399,一安正昇藥局,5,藥局,\N,\N,\N,臺北市松山區南京東路5段309號,2,27680993,3.6,27
3575,5901010094,明一藥局,5,藥局,\N,\N,\N,臺北市松山區南京東路5段59巷28弄25號1樓,2,27691654,3.1,12
3576,5901013120,誠康中西藥局,5,藥局,\N,\N,\N,臺北市松山區南京東路5段59巷31弄43號,2,27619679,4.8,69
3577,5901012918,躍獅京華藥局,5,藥局,\N,\N,\N,臺北市松山區南京東路5段71號,2,27666508,3.3,27
3578,5901012758,京東藥局,5,藥局,\N,\N,\N,臺北市松山區南京東路五段272號,2,27679503,4,23
3579,5901012570,予志藥局,5,藥局,\N,\N,\N,臺北市松山區富錦街521號,2,27623522,4.6,18
3580,5901012490,中美藥局,5,藥局,\N,\N,\N,臺北市松山區富錦街531號,2,27627468,4.7,23
3581,5901010272,德靈藥局,5,藥局,\N,\N,\N,臺北市松山區富錦街548號,2,27646998,4.7,3
3582,5901013175,台北長庚維康藥局,5,藥局,\N,\N,\N,臺北市松山區敦化北路199巷2弄1號,2,27199386,3.8,16
3583,5901013504,杏一台北長庚藥局,5,藥局,\N,\N,\N,臺北市松山區敦化北路199巷2弄3號,2,25149463,3.4,13
3584,5901013308,立赫敦北藥局,5,藥局,\N,\N,\N,臺北市松山區敦化北路222巷20號,2,27199277,4.8,48
3585,5901011975,萬泰藥局,5,藥局,\N,\N,\N,臺北市松山區敦化北路222巷38號,2,27135891,5,2
3586,5901012203,博荃藥局,5,藥局,\N,\N,"如遇國定連續假期,藥局公休",臺北市松山區敦化北路4巷51號,2,27316736,4.2,17
3587,5901013586,安禾大藥局,5,藥局,\N,\N,\N,臺北市松山區撫遠街382號,2,27602952,4.8,4
3588,5901013451,新德大藥局,5,藥局,\N,\N,\N,臺北市松山區饒河街204號,2,27673402,4.3,18
3589,5901170915,杏仁藥局,5,藥局,\N,\N,\N,臺北市信義區大道路135號,2,27262541,4.8,19
3590,5901170184,臺陽藥局,5,藥局,\N,\N,\N,臺北市信義區大道路61號,2,27283403,4.3,3
3591,5901173827,松美藥局,5,藥局,\N,\N,\N,臺北市信義區市民大道6段320號（實際營業地址：1樓）,2,27651099,2.7,26
3592,5901172857,永吉藥局,5,藥局,\N,\N,實名制口罩:週一至週五，早上9點到12點。,臺北市信義區永吉路213號,2,87874043,5,1
3593,5901173970,信義盛康藥局,5,藥局,\N,\N,\N,臺北市信義區永吉路286號1樓,2,23460521,4.2,6
3594,5901173952,上好藥師藥局,5,藥局,\N,\N,\N,臺北市信義區永吉路30巷101弄48號,2,27677088,4.4,14
3595,5901173587,新興健保藥局,5,藥局,\N,\N,\N,臺北市信義區永吉路30巷113號,2,27494892,4.3,25
3596,5901172820,安心藥局,5,藥局,\N,\N,\N,臺北市信義區永吉路30巷148弄4之1號,2,27474992,3.5,39
3597,5901173050,貴臨藥局,5,藥局,\N,\N,\N,臺北市信義區永吉路326巷19號,2,27493768,4.3,7
3598,5901172704,鴻濟藥局,5,藥局,\N,\N,\N,臺北市信義區永吉路326巷2號1樓,2,27645331,3.6,18
3599,5901170433,松山大藥局,5,藥局,\N,\N,購防疫口罩早上10:00_21:00發售.週日公休,臺北市信義區永吉路436號,2,27620624,3.7,9
